Вопрос,Ответ,Gemini,Результат
40,"ВЫПОЛНЕНИЕ КАРДИОВЕРСИИ ПРИ ПАРОКСИЗМЕ ФИБРИЛЛЯЦИИ ПРЕДСЕРДИЙ ВОЗМОЖНО БЕЗ ПРОВЕДЕНИЯ ЧПЭХО ПРИ ВРЕМЕННОМ ИНТЕРВАЛЕ ОТ НАЧАЛА ПАРОКСИЗМА (В ЧАСАХ):
А не более 24
Б не более 12
В не более 72
Г 48
",Г 48,"**Ответ:** **Б) не более 12 часов.**

**Обоснование:**

* **Рекомендации по кардиоверсии при фибрилляции предсердий (ФП) 2020 года от Европейского общества кардиологов (ESC) и Европейского общества аритмии сердца (EHRA):**
    * **Чреспищеводная эхокардиография (ЧПЭХО) рекомендуется перед кардиоверсией у всех пациентов, за исключением тех, у кого:**
        * **Пароксизм ФП длится менее 12 часов.**
        * **Низкий риск тромбообразования (CHA₂DS₂-VASc 0 у мужчин и 1 у женщин).**
        * **Ранее уже проводилась ЧПЭХО без выявления тромбов.**
    * **При отсутствии ЧПЭХО перед кардиоверсией рекомендуется:**
        * **Провести трансторакальную эхокардиографию (ТТЭХО).**
        * **Применить антикоагулянтную терапию в течение 48 часов до и 4 недель после кардиоверсии.**

* **Другие факторы, которые следует учитывать:**
    * **Наличие сопутствующих заболеваний:**
        * **Ишемическая болезнь сердца.**
        * **Сердечная недостаточность.**
        * **Протезированные клапаны сердца.**
    * **Клинические симптомы:**
        * **Тяжелая сердечная недостаточность.**
        * **Нестабильная гемодинамика.**

**Важно:**

* **Решение о необходимости проведения ЧПЭХО перед кардиоверсией должно приниматься индивидуально для каждого пациента с учетом всех факторов риска.**
* **В некоторых случаях, когда ЧПЭХО недоступна, кардиоверсия может быть проведена без нее, но с повышенным риском тромбоэмболических осложнений.**

**Источники:**

* **Рекомендации ESC по кардиоверсии при фибрилляции предсердий (2020):** [неправильный URL удален]
* **Сайт Российского общества кардиологов:** [https://cardioweb.ru/](https://cardioweb.ru/)

**Дополнительно:**

* **Видео ""ЧПЭХО при ФП"":** [неправильный URL удален]
* **Статья ""Кардиоверсия при фибрилляции предсердий"":** [неправильный URL удален]
",-1
41,"ПРИ СИНДРОМЕ WPW C ПАРОКСИЗМОМ ФИБРИЛЛЯЦИЙ ПРЕДСЕРДИЙ С ЧАСТОТОЙ СЕРДЕЧНЫХ СОКРАЩЕНИЙ 250 В 1 МИНУТУ И АД 80/50 ММ РТ.СТ. НЕОБХОДИМО ВЫПОЛНИТЬ:
А введение новокаинамида
Б введение 10 мг изоптина
В электроимпульсную терапию
Г введение 50 мг аймалина
",В электроимпульсную терапию,"## **Правильный ответ:** **В) электроимпульсная терапия**

**Обоснование:**

* **Синдром WPW** с пароксизмом фибрилляции предсердий (ФП) и ЧСС 250 в минуту представляет собой **неотложное состояние**, требующее немедленного восстановления нормального ритма сердца.
* **Новокаинамид** (А) и **аймалин** (Г) - это антиаритмические препараты, но они **неэффективны** при такой высокой ЧСС и могут привести к **ухудшению** состояния.
* **Изоптин** (Б) - это β-блокатор, который **замедляет ЧСС**, но не всегда эффективен при ФП и может **снизить** АД, что в данном случае **нежелательно**.
* **Электроимпульсная терапия** (В) - это **самый эффективный и безопасный** метод восстановления нормального ритма сердца при ФП с высокой ЧСС.

**Дополнительные сведения:**

* **ЧСС 250 в минуту** является **критически высокой** и может привести к **сердечной недостаточности** и другим осложнениям.
* **Низкое АД (80/50 мм рт.ст.)** может быть следствием **тахикардии** и может привести к **гипоксии** органов и тканей.
* **Электроимпульсная терапия** должна быть выполнена **немедленно** в условиях стационара.

**Важно:**

* **Данный ответ не является заменой профессиональной медицинской помощи.**
* **При возникновении пароксизма ФП необходимо немедленно обратиться к врачу.**
",1
42,"ДЛЯ ПОЛНОЙ АТРИОВЕНТРИКУЛЯРНОЙ БЛОКАДЫ ХАРАКТЕРНЫМ ЯВЛЯЕТСЯ:
А атриовентрикулярная диссоциация
Б удлинение интервала QT
В удлинение интервала PQ
Г расширенный комплекс QRS
",А атриовентрикулярная диссоциация,"## **Ответ:** А. Атриовентрикулярная диссоциация

**Обоснование:**

* **Атриовентрикулярная диссоциация:** при полной атриовентрикулярной блокаде импульсы от предсердий к желудочкам не проводятся, что приводит к независимому сокращению предсердий и желудочков. На ЭКГ это проявляется отсутствием связи между зубцами P и QRS.
* **Удлинение интервала QT:** не является характерным признаком полной атриовентрикулярной блокады. Интервал QT может быть нормальным или укороченным.
* **Удлинение интервала PQ:** может наблюдаться при атриовентрикулярной блокаде I степени, но не является характерным признаком полной блокады.
* **Расширенный комплекс QRS:** может наблюдаться при других нарушениях ритма и проводимости, не обязательно является признаком полной атриовентрикулярной блокады.

**Дополнительная информация:**

* **Полная атриовентрикулярная блокада** - это наиболее тяжелая степень атриовентрикулярной блокады, при которой импульсы от предсердий к желудочкам не проводятся вообще.
* **Симптомы:**  bradycardia, головокружение, syncope, Stokes-Adams attacks.
* **Лечение:**  имплантация искусственного водителя ритма.

**Источники:**

* Атриовентрикулярная блокада - National Library of Medicine: [https://medlineplus.gov/ency/article/000193.htm](https://medlineplus.gov/ency/article/000193.htm)
* Атриовентрикулярная блокада - Mayo Clinic: [неправильный URL удален]

",1
43,"РИТМ СЕРДЦА СЧИТАЕТСЯ ПРАВИЛЬНЫМ, ЕСЛИ:
А расстояния R-R между всеми циклами равны
Б расстояния R-R между всеми циклами постепенно уменьшается и затем постепенно увеличивается
В перед каждым комплексом QRS имеется зубец Р
Г все комплексы QRS не уширены
",А расстояния R-R между всеми циклами равны,"**Правильный ответ:** **А) расстояния R-R между всеми циклами равны.**

**Обоснование:**

* **Ритм сердца** – это последовательность электрических импульсов, которые генерируются в синусовом узле и проводятся по проводящей системе сердца.
* **Расстояние R-R** на ЭКГ представляет собой интервал между двумя последовательными зубцами R, который соответствует одному сердечному циклу.
* **Правильный ритм сердца** означает, что все сердечные циклы имеют одинаковую продолжительность, то есть **расстояния R-R между всеми циклами равны**.

**Варианты ответа Б, В и Г не являются характеристиками правильного ритма сердца:**

* **Б) расстояния R-R между всеми циклами постепенно уменьшается и затем постепенно увеличивается:** такой ритм называется **синусовой аритмией** и может быть вариантом нормы, но чаще является признаком патологии.
* **В) перед каждым комплексом QRS имеется зубец P:** это условие необходимо, но не достаточно для правильного ритма. Зубец P может отсутствовать при некоторых нарушениях проводимости.
* **Г) все комплексы QRS не уширены:** уширение комплексов QRS может быть признаком различных патологических состояний, но не обязательно означает нарушение ритма.

**Таким образом, правильным ритмом сердца считается ритм, при котором все сердечные циклы имеют одинаковую продолжительность, что соответствует равным расстояниям R-R на ЭКГ.**
",1
44,"ДЕФИЦИТ ПУЛЬСА ХАРАКТЕРЕН ДЛЯ:
А брадикардии
Б атрио-вентрикулярной блокады 1 степени
В фибрилляции предсердий
Г полной атрио-вентрикулярной блокады
",В фибрилляции предсердий,"**Правильный ответ:** **В) фибрилляции предсердий.**

**Обоснование:**

* **Дефицит пульса** - это разница между частотой сердечных сокращений (ЧСС), измеренной аускультативно, и частотой пульса, пальпируемой на периферических артериях. 
* **Фибрилляция предсердий** (ФП) - это нарушение сердечного ритма, при котором предсердия хаотично сокращаются, не проталкивая кровь в желудочки. 
* При ФП частота сердечных сокращений может быть очень высокой (до 300 ударов в минуту), но не все сокращения предсердий приводят к сокращению желудочков. 
* **Атриовентрикулярная блокада (АВ-блокада)** - это нарушение проведения электрического импульса от предсердий к желудочкам. 
* **При АВ-блокаде 1 степени** все импульсы проходят от предсердий к желудочкам, но с задержкой. Это приводит к удлинению интервала PQ на ЭКГ, но не к дефициту пульса. 
* **При полной АВ-блокаде** импульсы от предсердий к желудочкам не проходят. Это приводит к тому, что желудочки сокращаются с собственной частотой (обычно 30-40 ударов в минуту), что 
* **При брадикардии** ЧСС меньше 60 ударов в минуту. 

**Таким образом, дефицит пульса характерен для фибрилляции предсердий, так как при этом не все сокращения предсердий приводят к сокращению желудочков.**

**Дополнительная информация:**

* Дефицит пульса может быть также при других нарушениях сердечного ритма, таких как экстрасистолия, пароксизмальная тахикардия.
* Дефицит пульса может быть симптомом заболеваний сердечно-сосудистой системы, таких как ишемическая болезнь сердца, инфаркт миокарда, кардиомиопатия.

**Важно:**

* Если у вас есть дефицит пульса, необходимо обратиться к врачу для выяснения причины и назначения лечения.

**Источники:**

* [https://www.nlm.nih.gov/](https://www.nlm.nih.gov/)
* [https://www.mayoclinic.org/](https://www.mayoclinic.org/)

",1
45,"ТИПИЧНОЕ ТРЕПЕТАНИЕ ПРЕДСЕРДИЙ РАЗВИВАЕТСЯ ПО МЕХАНИЗМУ:
А макро-реентри
Б триггерному
В повышенному автоматизм
Г микро-реентри
",А макро-реентри,"## **Ответ:** А) макро-реентри.

**Обоснование:**

* **Типичное трепетание предсердий (ТП)** характеризуется регулярным ритмом предсердий с частотой 250-350 в минуту.
* **Механизм макро-реентри** – это циркуляция волны возбуждения по круговой петле в предсердии, которая обуславливает высокую частоту предсердных сокращений.
* **Истмус кавотрикуспидального перешейка** – это наиболее уязвимое звено петли макро-реентри при типичном ТП.
* **Другие механизмы аритмий:**
    * **Триггерный механизм:** одиночные импульсы, возникающие в очагах автоматизма, запускают тахикардию.
    * **Повышенный автоматизм:** очаги в предсердии спонтанно генерируют импульсы с высокой частотой.
    * **Микро-реентри:** циркуляция волны возбуждения по छोटी петле в предсердии.

**Дополнительные сведения:**

* **Типичное ТП** чаще встречается у людей с **ишемической болезнью сердца, гипертонической болезнью, кардиомиопатиями**.
* **Симптомы ТП:** сердцебиение, одышка, слабость, головокружение, обмороки.
* **Лечение ТП:** медикаментозная терапия (антиаритмические препараты), радиочастотная абляция.

**Источники:**

* [https://www.nlm.nih.gov/](https://www.nlm.nih.gov/)
* [https://www.mayoclinic.org/](https://www.mayoclinic.org/)

",1
46,"80% ОБЩЕГО КОЛИЧЕСТВА ИММУНОКОМПЕТЕНТНЫХ КЛЕТОК В АТЕРОСКЛЕРОТИЧЕСКОЙ БЛЯШКЕ ПРЕДСТАВЛЕНО:
А эозинофилами
Б лейкоцитами
В лимфоцитами
Г макрофагами
",Г макрофагами,"## **Ответ:** **Г) макрофагами**

**Обоснование:**

* **80% иммунокомпетентных клеток в атеросклеротической бляшке** действительно **представлены макрофагами**. 
* Макрофаги – это **фагоциты**, которые играют ключевую роль в **воспалительном процессе**, лежащем в основе развития атеросклероза.
* Они активно **поглощают липопротеины низкой плотности (ЛПНП)**, которые могут накапливаться в стенках артерий и образовывать атеросклеротические бляшки.
* **Другие варианты ответа не являются верными:**
    * **Эозинофилы** составляют лишь **незначительную часть** иммунокомпетентных клеток в бляшке.
    * **Лейкоциты** – это **общее название** для различных видов белых кровных телец, среди которых макрофаги составляют большинство.
    * **Лимфоциты** также присутствуют в бляшке, но в **меньшем количестве**, чем макрофаги.

**Дополнительная информация:**

* **Макрофаги** в атеросклеротической бляшке могут быть **разных типов**:
    * **М1 макрофаги** – **провоспалительные**, 
    * **М2 макрофаги** – **противовоспалительные**.
* **Баланс между M1 и M2 макрофагами** играет важную роль в **стабильности** атеросклеротической бляшки.
* **Нестабильные бляшки** более склонны к **разрыву**, что может привести к **тромбообразованию** и **инфаркту**.

**Источники:**

* Атеросклероз - Википедия: [неправильный URL удален]
* Макрофаги - Википедия: [неправильный URL удален]
* Роль макрофагов в атеросклерозе: [неправильный URL удален]
",1
47,"ПРИ ДИСЛИПИДЕМИИ III ТИПА В КРОВИ РЕЗКО ПОВЫШЕН УРОВЕНЬ:
А хиломикронов
Б ЛПНП
В ЛППП
Г ЛПОНП
",В ЛППП,"**Правильный ответ:** **А) Хиломикронов**.

**Обоснование:**

* **Дислипидемия III типа** (ранее называемая дисбеталипопротеинемией) - это редкое генетическое нарушение, при котором **аномальные липопротеины** накапливаются в крови.
* **Характерные особенности:**
    * **Резко повышенный уровень триглицеридов** (в 5-10 раз выше нормы).
    * **Умеренно повышенный уровень общего холестерина**.
    * **Повышение уровня ЛПОНП** (липопротеинов очень низкой плотности).
    * **Наличие ""плывущего""** (широкого) **бета-липопротеина** на электрофорезе липопротеинов.
    * **Часто** (но не всегда) **повышен уровень ЛПНП**.
* **Причина:**
    * **Дефект апоЕ2**, который приводит к **нарушению сборки хиломикронов** и **ЛПОНП**.
    * **Хиломикроны** - это липопротеины, которые **транспортируют** **триглицериды** из кишечника в другие ткани.
    * **ЛПОНП** - это липопротеины, которые **предшествуют ЛПНП**.
* **Следствие:**
    * **Повышенный риск развития** **атеросклероза** и **сердечно-сосудистых заболеваний**.

**Другие варианты ответа:**

* **Б) ЛПНП:** Уровень ЛПНП может быть повышен, но не всегда.
* **В) ЛППП:** ЛППП (липопротеины промежуточной плотности) - это продукт распада ЛПОНП. При дислипидемии III типа уровень ЛППП может быть повышен, но не так резко, как уровень хиломикронов.
* **Г) ЛПОНП:** Уровень ЛПОНП также повышен, но **не** **резко**.

**Вывод:**

При дислипидемии III типа **резко** **повышен** **уровень** **хиломикронов**.

**Источники:**

* Дислипидемия III типа: [https://autoimmun.ru/guide/ateroskleroz-i-obmen-lipidov/dislipidemii/](https://autoimmun.ru/guide/ateroskleroz-i-obmen-lipidov/dislipidemii/)
* Дисбеталипопротеинемия: [неправильный URL удален]
",-1
48,"КАКОЙ ТИП ГИПЕРЛИПИДЕМИИ (ПО ФРИДРИКСЕНУ) С ВЫСОКОЙ АТЕРОГЕННОСТЬЮ НАИБОЛЕЕ ЧАСТО ВСТРЕЧАЕТСЯ?:
А IIВ
Б III
В I
Г IIА
",А IIВ,"## **Наиболее атерогенным и часто встречающимся типом гиперлипидемии (по Фредриксону) является IIБ.**

**Обоснование:**

* **Тип IIБ гиперлипидемии** характеризуется:
    * **Повышенным уровнем холестерина ЛПНП (""плохого"" холестерина)**, который является основным фактором риска развития атеросклероза.
    * **Повышенным уровнем триглицеридов**.
    * **Нормальным уровнем хиломикронов**.
* **Тип IIА гиперлипидемии** также имеет высокий уровень холестерина ЛПНП, но **нормальный уровень триглицеридов**.
* **Тип III гиперлипидемии** имеет **повышенный уровень ЛПОНП (""промежуточной плотности"" липопротеинов)**, которые также атерогенны.
* **Тип I гиперлипидемии** имеет **повышенный уровень хиломикронов**, что встречается реже и не так атерогенно, как другие типы.

**Статистика:**

* **Тип IIБ гиперлипидемии** является **наиболее распространенным типом**, составляя **около 20%** случаев гиперлипидемии.
* **Тип IIА гиперлипидемии** составляет **около 10%** случаев.
* **Тип III гиперлипидемии** встречается **менее чем в 1%** случаев.
* **Тип I гиперлипидемии** встречается **очень редко**.

**Вывод:**

**Тип IIБ гиперлипидемии** является наиболее атерогенным и часто встречающимся типом, что делает его **наиболее вероятным ответом**.

**Дополнительные сведения:**

* **Атерогенность** липопротеинов определяется их составом и размером. ЛПНП и ЛПОНП богаты холестерином и могут откладываться в артериях, образуя бляшки, которые могут привести к сердечно-сосудистым заболеваниям.
* **Лечение гиперлипидемии** включает изменения в образе жизни (диета, физические упражнения) и, в некоторых случаях, медикаментозную терапию.

**Источники:**

* [https://www.ncbi.nlm.nih.gov/books/NBK559182/](https://www.ncbi.nlm.nih.gov/books/NBK559182/)
* [https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/diagnosis-treatment/drc-20350806](https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/diagnosis-treatment/drc-20350806)
",1
49,"ГЕМОДИНАМИЧЕСКИ ЗНАЧИМЫМ СЧИТАЕТСЯ СУЖЕНИЕ КОРОНАРНОЙ АРТЕРИИ НЕ МЕНЕЕ _______ % ПРОСВЕТА:
А 80-90
Б 20-30
В 50-70
Г 30-40
",В 50-70,"**Правильный ответ:** **В)** 50-70%.

**Обоснование:**

* **Сужение менее 50%** просвета коронарной артерии обычно не приводит к гемодинамически значимому стенозу.
* **Сужение более 70%** просвета коронарной артерии, как правило, приводит к гемодинамически значимому стенозу.
* **Сужение в диапазоне 50-70%** может быть гемодинамически значимым, но это зависит от различных факторов, таких как:
    * **Локализация стеноза:** сужение в проксимальной части коронарной артерии более значимо, чем в дистальной.
    * **Состояние кровотока:** наличие коллатерального кровообращения может частично компенсировать сужение.
    * **Функциональное состояние миокарда:** при сниженной функции миокарда даже небольшое сужение может привести к ишемии.

**Дополнительная информация:**

* **Гемодинамически значимый стеноз** - это сужение коронарной артерии, которое приводит к снижению кровотока к миокарду и, следовательно, к ишемии.
* **Ишемия миокарда** может привести к различным симптомам, таким как:
    * **Боль в груди** (стенокардия)
    * **Одышка**
    * **Усталость**
    * **Сердцебиение**
* **В тяжелых случаях ишемия миокарда может привести к инфаркту миокарда.**

**Источники:**

* National Library of Medicine - Hemodynamically Significant Coronary Artery Stenosis: [https://www.ncbi.nlm.nih.gov/books/NBK545314/](https://www.ncbi.nlm.nih.gov/books/NBK545314/)
* Mayo Clinic - Coronary Artery Disease: [неправильный URL удален]

",1
50,"ПО РЕКОМЕНДАЦИИ «СИСТОЛИЧЕСКАЯ АГ» ОПРЕДЕЛЯЕТСЯ ПО УРОВНЮ АД В ММ РТ. СТ.:
А выше 140 и ниже 90
Б выше 140 и выше 90
В ниже 140 и выше 85
Г выше 160 и выше 89
",А выше 140 и ниже 90,"**Правильный ответ: Б - выше 140 и выше 90.**

**Обоснование:**

* По рекомендации «Систолическая АГ» артериальное давление (АД) считается повышенным, если систолическое АД (верхнее число) **равно или выше 140 мм рт. ст.**
* **Диастолическое АД** (нижнее число) **не играет роли** в данном определении.
* **Варианты А, В и Г не соответствуют** данному критерию:
    * **Вариант А:** систолическое АД ниже 140 мм рт. ст., что не является систолической АГ.
    * **Вариант В:** диастолическое АД также выше 90 мм рт. ст., что не соответствует определению.
    * **Вариант Г:** систолическое АД должно быть **равно или выше 140 мм рт. ст.**, а не выше 160 мм рт. ст.

**Таким образом, только вариант Б соответствует определению «Систолическая АГ».**

**Дополнительная информация:**

* Систолическая АГ - это состояние, при котором систолическое АД **равно или выше 140 мм рт. ст.**, а диастолическое АД **ниже 90 мм рт. ст.**
* Систолическая АГ является фактором риска развития сердечно-сосудистых заболеваний, таких как инсульт и инфаркт миокарда.
* Важно регулярно измерять АД и, при необходимости, принимать меры для его снижения.

**Источники:**

* Рекомендации по диагностике и лечению артериальной гипертензии: [неправильный URL удален]
* Всемирная организация здравоохранения - Артериальная гипертензия: [https://www.who.int/news-room/fact-sheets/detail/hypertension](https://www.who.int/news-room/fact-sheets/detail/hypertension)
",0
51,"ОПРЕДЕЛЕНИЕ СУТОЧНОЙ ЭКСКРЕЦИИ КОРТИЗОЛА С МОЧОЙ ИСПОЛЬЗУЕТСЯ ДЛЯ ДИАГНОСТИКИ:
А синдрома Кушинга
Б реноваскулярной гипертензии
В феохромоцитомы
Г первичного альдостеронизма
",А синдрома Кушинга,"## **Ответ:** А) Синдром Кушинга

**Обоснование:**

* Определение суточной экскреции кортизола с мочой является **первичным скрининговым тестом** для диагностики синдрома Кушинга. 
* При синдроме Кушинга наблюдается **повышенная секреция кортизола** надпочечниками, что приводит к **увеличению его экскреции с мочой**.
* **Другие варианты ответа** не связаны с гиперкортицизмом:
    * **Реноваскулярная гипертензия:** связана с сужением почечных артерий, что приводит к гипертензии.
    * **Феохромоцитома:** опухоль, которая продуцирует катехоламины, что приводит к гипертензии, тахикардии и другим симптомам.
    * **Первичный альдостеронизм:** заболевание, при котором надпочечники продуцируют избыток альдостерона, что приводит к гипертензии и гипокалиемии.

**Дополнительные сведения:**

* **Суточная экскреция кортизола с мочой** - это измерение общего количества кортизола, выведенного с мочой за 24 часа.
* **Тест** является **наиболее надежным** в утренние часы, когда уровень кортизола обычно находится на пике.
* **Повышенный уровень кортизола в моче** может быть ложноположительным при некоторых состояниях, таких как ожирение, стресс, прием некоторых лекарств.
* **Для подтверждения диагноза синдрома Кушинга** могут быть назначены дополнительные тесты, такие как:
    * **Тест на подавление дексаметазоном**
    * **МРТ надпочечников**
    * **Исследование крови на АКТГ**

**Источники:**

* [https://www.smclinic.ru/diseases/sindrom-kushinga/](https://www.smclinic.ru/diseases/sindrom-kushinga/)
* [https://www.msdmanuals.com/ru/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9/%D1%8D%D0%BD%D0%B4%D0%BE%D0%BA%D1%80%D0%B8%D0%BD%D0%BD%D1%8B%D0%B5-%D0%B8-%D0%BC%D0%B5%D1%82%D0%B0%D0%B1%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F/%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%8B-%D0%BD%D0%B0%D0%B4%D0%BF%D0%BE%D1%87%D0%B5%D1%87%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2/%D1%81%D0%B8%D0%BD%D0%B4%D1%80%D0%BE%D0%BC-%D0%BA%D1%83%D1%88%D0%B8%D0%BD%D0%B3%D0%B0](https://www.msdmanuals.com/ru/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9/%D1%8D%D0%BD%D0%B4%D0%BE%D0%BA%D1%80%D0%B8%D0%BD%D0%BD%D1%8B%D0%B5-%D0%B8-%D0%BC%D0%B5%D1%82%D0%B0%D0%B1%D0%BE%D0%BB%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B5-%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F/%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D1%80%D0%B0%D0%B1%D0%BE%D1%82%D1%8B-%D0%BD%D0%B0%D0%B4%D0%BF%D0%BE%D1%87%D0%B5%D1%87%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2/%D1%81%D0%B8%D0%BD%D0%B4%D1%80%D0%BE%D0%BC-%D0%BA%D1%83%D1%88%D0%B8%D0%BD%D0%B3%D0%B0)

",1
52,"ПОРОГОВЫЙ УРОВЕНЬ СРЕДНЕСУТОЧНОГО СИСТОЛИЧЕСКОГО АД (ММ РТ.СТ.) ДЛЯ ДИАГНОСТИКИ АГ ПО ДАННЫМ СУТОЧНОГО МОНИТОРИРОВАНИЯ АД РАВЕН:
А 125
Б 130
В 140
Г 135
",Б 130,"**Правильный ответ:** **Г) 135**

**Обоснование:**

Согласно рекомендациям Европейского общества кардиологов (ESC) и Всемирной организации здравоохранения (ВОЗ), пороговый уровень среднесуточного систолического АД (САД) для диагностики артериальной гипертензии (АГ) по данным суточного мониторирования АД (СМАД) составляет **135 мм рт.ст.**

**Другие варианты ответа:**

* **А) 125 мм рт.ст.:** Это значение является пороговым уровнем для среднесуточного диастолического АД (ДАД) при СМАД.
* **Б) 130 мм рт.ст.:** Это значение не является общепринятым пороговым уровнем ни для САД, ни для ДАД при СМАД.
* **В) 140 мм рт.ст.:** Это значение является пороговым уровнем для САД при однократном измерении АД в условиях клиники.

**Дополнительная информация:**

* Помимо среднесуточного САД, при интерпретации результатов СМАД также учитываются:
    * Среднесуточное ДАД
    * Индекс времени гипертензии (ИВГ) - процент времени, в течение которого САД ≥ 135 мм рт.ст. и/или ДАД ≥ 85 мм рт.ст.
    * Суточный профиль АД (наличие ""утреннего подъема"" АД, ""ночного снижения"" АД)
    * Вариабельность АД

* СМАД является более точным методом диагностики АГ, чем однократное или двукратное измерение АД в условиях клиники.

**Источники:**

* Рекомендации ESC по артериальной гипертензии 2018 года: [неправильный URL удален]
* ВОЗ: Суточное мониторирование артериального давления (СМАД): [неправильный URL удален]

",-1
53,"РЕНИН-АНГИОТЕНЗИНОВАЯ СИСТЕМА УЧАСТВУЕТ В ПОДДЕРЖАНИИ:
А артериального давления и водного гомеостаза
Б кислотно-основного состояния
В синтеза гормонов щитовидной железы
Г синтеза гормонов надпочечников
",А артериального давления и водного гомеостаза,"## **Ответ:** А) **артериального давления и водного гомеостаза**

**Обоснование:**

**1. Ренин-ангиотензиновая система (РАС) напрямую влияет на артериальное давление:**

* **Ренин:** вырабатывается в почках при снижении артериального давления, активирует ангиотензиноген.
* **Ангиотензин I:** под действием ренина превращается в ангиотензин II.
* **Ангиотензин II:** мощный вазоконстриктор, сужает сосуды, повышая артериальное давление.

**2. РАС влияет на водный гомеостаз:**

* **Ангиотензин II:** стимулирует секрецию альдостерона в надпочечниках.
* **Альдостерон:** увеличивает реабсорбцию натрия и воды в почках, 
    * **увеличивая** объем циркулирующей крови, 
    * **повышая** артериальное давление.

**3. РАС не влияет напрямую на:**

* **Синтез гормонов щитовидной железы:** регулируется тиреотропным гормоном (ТТГ) гипофиза.
* **Синтез гормонов надпочечников:** регулируется адренокортикотропным гормоном (АКТГ) гипофиза.

**4. Влияние РАС на другие системы:**

* РАС участвует в регуляции **питьевого поведения**, **осморегуляции**, **баланса электролитов**.
* РАС играет роль в **патогенезе** многих заболеваний, 
    * **гипертонии**, 
    * **сердечной недостаточности**, 
    * **заболеваний почек**.

**Вывод:**

**Ренин-ангиотензиновая система играет ключевую роль в поддержании артериального давления и водного гомеостаза.**
",1
