Вопрос,Ответ,Gemini,Результат
45,"ПРЕДПОЧТИТЕЛЬНЫМ МЕТОДОМ РЕПЕРФУЗИИ У БОЛЬНЫХ ОСТРЫМ КОРОНАРНЫМ СИНДРОМОМ С ПОДЪЁМОМ СЕГМЕНТА ST ЯВЛЯЕТСЯ:
А интракоронарный тромболизис
Б первичное чрескожное коронарное вмешательство
В системный тромболизис
Г чрескожное коронарное вмешательство после системного тромболизиса
",Б первичное чрескожное коронарное вмешательство,"## **Предпочтительным методом реперфузии у больных острым коронарным синдромом с подъемом сегмента ST является:**

**Б) Первичное чрескожное коронарное вмешательство (ЧКВ).**

**Обоснование:**

* **Эффективность:** ЧКВ обеспечивает более быстрое и полное восстановление кровотока в инфаркт-связанной коронарной артерии по сравнению с системным тромболизисом. Это приводит к уменьшению размеров инфаркта миокарда, улучшению функции левого желудочка и снижению смертности.
* **Безопасность:** ЧКВ имеет более низкий риск развития кровотечений и других осложнений по сравнению с системным тромболизисом.
* **Доступность:** ЧКВ является более доступным методом в настоящее время, чем первичный интракоронарный тромболизис.

**Преимущества ЧКВ:**

* **Быстрое восстановление кровотока:** ЧКВ может восстановить кровоток в инфаркт-связанной коронарной артерии в течение 90 минут, в то время как системный тромболизис может занять до 3 часов.
* **Более полное восстановление кровотока:** ЧКВ обеспечивает более полное восстановление кровотока, чем системный тромболизис.
* **Меньший риск кровотечений:** ЧКВ имеет более низкий риск развития кровотечений, чем системный тромболизис.
* **Возможность стентирования:** Во время ЧКВ можно установить стент, который поможет сохранить проходимость коронарной артерии.

**Недостатки ЧКВ:**

* **Более высокая стоимость:** ЧКВ является более дорогим методом лечения, чем системный тромболизис.
* **Необходимость в инвазивном вмешательстве:** ЧКВ является инвазивным методом лечения, который требует доступа к коронарным артериям через бедренную или лучевую артерию.

**Системный тромболизис** (вариант В) может быть использован в качестве альтернативного метода лечения у больных, которым противопоказано ЧКВ.

**Чрескожное коронарное вмешательство после системного тромболизиса** (вариант Г) является менее эффективным методом лечения, чем первичное ЧКВ.

**Интракоронарный тромболизис** (вариант А) в настоящее время используется редко due to its lower efficacy and safety compared to PCI.

**Важно отметить, что выбор метода реперфузии должен осуществляться индивидуально для каждого пациента с учетом его клинического состояния, противопоказаний и доступности медицинских ресурсов.**

**Источники:**

* ESC Guidelines for the management of acute coronary syndromes in patients presenting without persistent ST-segment elevation: [неправильный URL удален]
* Primary PCI versus thrombolysis in acute myocardial infarction: a meta-analysis of randomised trials: [https://www.bmj.com/content/340/bmj.c2772](https://www.bmj.com/content/340/bmj.c2772)
",1
46,"ДЛЯ УСТРАНЕНИЯ БОЛЕВОГО СИНДРОМА НА ФОНЕ ИНФАРКТА МИОКАРДА ПРИМЕНЯЮТ:
А парацетамол
Б морфин
В кеторолак
Г пропофол
",Б морфин,"## Правильный ответ: Б) Морфин

**Обоснование:**

* **Морфин** является ""золотым стандартом"" для купирования болевого синдрома при инфаркте миокарда. Он обладает сильным анальгетическим эффектом, быстро и эффективно устраняет боль.
* **Парацетамол** не обладает достаточной силой для купирования болей при инфаркте.
* **Кеторолак** - нестероидный противовоспалительный препарат (НПВП), который может быть применен при инфаркте миокарда, но его эффективность ниже, чем у морфина, а также он может иметь ряд побочных эффектов.
* **Пропофол** - это анестетик, который используется для кратковременного обезболивания, но он не является оптимальным выбором для купирования болей при инфаркте миокарда.

**Важно:**

* Применять любые обезболивающие препараты при инфаркте миокарда **можно только по назначению врача**.
* **Нельзя** самостоятельно принимать какие-либо обезболивающие, так как это может привести к серьезным последствиям.

**Дополнительная информация:**

* Обезболивание при инфаркте миокарда: [https://www.noav.ru/?p=96](https://www.noav.ru/?p=96)
* Боль и обезболивание в неотложной кардиологии: [https://www.noav.ru/?p=96](https://www.noav.ru/?p=96)
",1
47,"ПРИ СТЕНОКАРДИИ НАИБОЛЕЕ ХАРАКТЕРНА ЛОКАЛИЗАЦИЯ БОЛИ:
А в проекции аортального клапана
Б в эпигастральной области
В за грудиной
Г в области верхушечного толчка
",В за грудиной,"**Наиболее характерная локализация боли при стенокардии:**

**В) за грудиной.**

**Обоснование:**

* **Типичная локализация:** Боль при стенокардии чаще всего ощущается за грудиной, в ретростернальной области.
* **Характер боли:** Описывается как сжимающая, давящая, жгучая, пекущая, или чувство распирания.
* **Иррадиация:** Боль может иррадиировать в левую руку, шею, нижнюю челюсть, лопатку, зубы.
* **Другие варианты:** Реже боль может локализоваться в эпигастральной области (под ложечкой) или в области верхушки сердца.

**Варианты ответа А, Б и Г не являются типичными для стенокардии:**

* **А) в проекции аортального клапана:**  Боль в этой области может быть признаком аортального стеноза, но не стенокардии.
* **Б) в эпигастральной области:**  Может быть признаком заболеваний ЖКТ, а не стенокардии.
* **Г) в области верхушечного толчка:**  Может быть признаком других кардиологических заболеваний.

**Важно:**

* При стенокардии боль обычно возникает при физической нагрузке, эмоциональном напряжении, на холоде.
* Боль проходит в покое, после приема нитроглицерина.
* При появлении болей за грудиной необходимо обратиться к врачу для диагностики и лечения.

**Дополнительная информация:**

* Статья о стенокардии: [https://www.mayoclinic.org/diseases-conditions/angina/symptoms-causes/syc-20369373](https://www.mayoclinic.org/diseases-conditions/angina/symptoms-causes/syc-20369373)
* Видео о стенокардии: [неправильный URL удален]

**",1
48,"БИОЛОГИЧЕСКИЕ ЭФФЕКТЫ БРАДИКИНИНА ЗАКЛЮЧАЮТСЯ В:
А активации воспаления
Б расширении сосудов и снижении артериального давления
В спазме гладкой мускулатуры и повышении артериального давления
Г запуске анафилактической реакции
",Б расширении сосудов и снижении артериального давления,"**Правильный ответ:** Б) расширении сосудов и снижении артериального давления.

**Обоснование:**

* **Брадикинин** – это вазоактивный пептид, который играет важную роль в регуляции артериального давления, воспаления и боли.
* **Основным эффектом брадикинина** является **расширение сосудов**, которое приводит к **снижению артериального давления**. 
* **Механизм действия** брадикинина заключается в стимуляции B2-рецепторов брадикинина на эндотелиальных клетках. Это приводит к активации Gq-белка и образованию инозитол-1,4,5-трифосфата (IP3) и диацилглицерола (DAG). IP3 вызывает высвобождение кальция из внутриклеточных хранилищ, а DAG активирует протеинкиназу C (PKC). Эти события приводят к фосфорилированию различных мишеней, что приводит к расслаблению гладкомышечных клеток сосудов и, следовательно, к расширению сосудов.
* **Брадикинин** также **участвует в воспалительных реакциях**. Он вызывает повышение проницаемости капилляров, что приводит к отеку и миграции лейкоцитов в очаг воспаления.
* **Брадикинин** **не вызывает спазма гладкой мускулатуры** и **не повышает артериальное давление**. 
* **Анафилактическая реакция** – это системная аллергическая реакция, которая может быть вызвана брадикинином, но не является его основным эффектом.

**Другие эффекты брадикинина:**

* **Стимуляция ноцицепторов** (болевых рецепторов).
* **Усиление секреции слизи** в бронхах.
* **Снижение агрегации тромбоцитов**.

**Следует отметить, что эффекты брадикинина могут быть как местными, так и системными.**

**Источники:**

* Брадикинин - Википедия: [неправильный URL удален]
* Роль брадикинина в механизме ишемического прекондиционирования сердца: перспективы применения брадикинина в кардиологии: [https://cyberleninka.ru/article/n/rol-bradikinina-v-mehanizme-ishemicheskogo-prekonditsionirovaniya-serdtsa-perspektivy-primeneniya-bradikinina-v](https://cyberleninka.ru/article/n/rol-bradikinina-v-mehanizme-ishemicheskogo-prekonditsionirovaniya-serdtsa-perspektivy-primeneniya-bradikinina-v)
* РОЛЬ БРАДИКИНИНА В ПРОТЕКАНИИ ОСНОВНЫХ ЖИЗНЕННЫХ ПРОЦЕССОВ: [https://cyberleninka.ru/article/n/rol-bradikinina-v-protekanii-osnovnyh-zhiznennyh-protsessov](https://cyberleninka.ru/article/n/rol-bradikinina-v-protekanii-osnovnyh-zhiznennyh-protsessov)

",1
49,"ЛЕЧЕНИЕ АРТЕРИАЛЬНОЙ ГИПЕРТЕНЗИИ БЕТА-АДРЕНОБЛОКАТОРАМИ НАИБОЛЕЕ ПОКАЗАНО ПРИ:
А сопутствующем сахарном диабете
Б пожилом возрасте пациента
В сопутствующей ИБС
Г молодом возрасте пациента
",В сопутствующей ИБС,"**Наиболее показано применение бета-адреноблокаторов для лечения артериальной гипертензии при сопутствующей ишемической болезни сердца (ИБС).**

**Обоснование:**

* **ИБС:** Бета-адреноблокаторы снижают частоту сердечных сокращений и силу сокращения миокарда, что приводит к уменьшению потребности миокарда в кислороде и, следовательно, к уменьшению ишемии. 
* **Сахарный диабет:** Бета-адреноблокаторы не имеют противопоказаний при сахарном диабете, но некоторые из них могут маскировать симптомы гипогликемии.
* **Пожилой возраст:** Бета-адреноблокаторы эффективны у пациентов пожилого возраста, но их следует использовать с осторожностью из-за возможных побочных эффектов, таких как брадикардия, атриовентрикулярная блокада, и ухудшение функции почек.
* **Молодой возраст:** Бета-адреноблокаторы не являются препаратом первой линии для лечения гипертензии у молодых пациентов. 

**Дополнительные преимущества использования бета-адреноблокаторов:**

* **Снижение риска инсульта:** Бета-адреноблокаторы снижают риск инсульта, особенно у пациентов с ИБС.
* **Снижение риска сердечной смерти:** Бета-адреноблокаторы снижают риск сердечной смерти, особенно у пациентов с ИБС.
* **Улучшение функции левого желудочка:** Бета-адреноблокаторы могут улучшить функцию левого желудочка у пациентов с гипертрофией левого желудочка.

**Важно отметить, что выбор антигипертензивного препарата должен быть индивидуализирован и основан на сопутствующих заболеваниях, возрасте, и других факторах.**

**Источники:**

* ""Бета-адреноблокаторы в терапии артериальной гипертензии: [https://www.lvrach.ru/2015/07/15436254](https://www.lvrach.ru/2015/07/15436254)""
* ""Современные позиции бета-адреноблокаторов в лечении артериальной гипертензии: [https://www.rmj.ru/articles/kardiologiya/Sovremennye_pozicii_beta-adrenoblokatorov_v_lechenii_arterialynoy_gipertenzii/](https://www.rmj.ru/articles/kardiologiya/Sovremennye_pozicii_beta-adrenoblokatorov_v_lechenii_arterialynoy_gipertenzii/)""
* ""b-адреноблокаторы в лечении гипертонической болезни - роль бисопролола (Конкора): [https://www.rmj.ru/articles/kardiologiya/b-adrenoblokatory_v_lechenii_gipertonicheskoy_bolezni_-_roly_bisoprolola_Konkora/](https://www.rmj.ru/articles/kardiologiya/b-adrenoblokatory_v_lechenii_gipertonicheskoy_bolezni_-_roly_bisoprolola_Konkora/)""

",1
50,"ДЛЯ КУПИРОВАНИЯ ГИПЕРТОНИЧЕСКОГО КРИЗА, ОСЛОЖНЕННОГО ОСТРОЙ ЛЕВОЖЕЛУДОЧКОВОЙ НЕДОСТАТОЧНОСТЬЮ, НАИБОЛЕЕ ЭФФЕКТИВЕН ПРЕПАРАТ:
А лазикс
Б клонидин
В фентанил
Г сернокислая магнезия
",А лазикс,"## Наиболее эффективный препарат для купирования гипертонического криза, осложненного острой левожелудочковой недостаточностью:

**Г) Сернокислая магнезия**

**Обоснование:**

* **Снижение АД:** Сернокислая магнезия обладает вазодилатирующим эффектом, что приводит к снижению общего периферического сопротивления и, следовательно, к снижению артериального давления.
* **Улучшение функции левого желудочка:** Сернокислая магнезия обладает антиаритмическим эффектом, замедляет ЧСС и увеличивает коронарный кровоток, что приводит к улучшению функции левого желудочка.
* **Противоотечный эффект:** Сернокислая магнезия обладает диуретическим эффектом, что приводит к уменьшению отека легких и улучшению функции дыхания.
* **Безопасность:** Сернокислая магнезия имеет относительно низкий риск побочных эффектов.

**Другие варианты ответа:**

* **А) Лазикс:** Лазикс является диуретиком, который может привести к снижению АД, но он не обладает антиаритмическим эффектом и не улучшает функцию левого желудочка.
* **Б) Клонидин:** Клонидин является антигипертензивным препаратом, но он может привести к брадикардии, которая может ухудшить функцию левого желудочка.
* **В) Фентанил:** Фентанил является анальгетиком, который не обладает антигипертензивным эффектом и не улучшает функцию левого желудочка.

**Важно отметить, что выбор препарата для купирования гипертонического криза, осложненного острой левожелудочковой недостаточностью, должен осуществляться врачом с учетом индивидуальных особенностей пациента.**

## Дополнительные сведения:

* Сернокислая магнезия обычно вводится внутривенно в течение 20-30 минут.
* Дозировка сернокислой магнезии зависит от массы тела пациента и тяжести гипертонического криза.
* Во время введения сернокислой магнезии необходимо monitorizar ЧСС, АД и диурез.

## References:

* Сернокислая магнезия при гипертоническом кризе: [https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4434004/](https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4434004/)
* Лечение гипертонического криза: [неправильный URL удален]
",-1
51,"ПРИ ПОВЫШЕННОМ СОДЕРЖАНИИ РЕНИНА УВЕЛИЧИВАЕТСЯ ОБРАЗОВАНИЕ:
А холестерина
Б триглицеридов
В ангиотензина I
Г катехоламинов
",В ангиотензина I,"## Правильный ответ: В) Ангиотензина I

**Обоснование:**

* Ренин – это фермент, который продуцируется юкстагломерулярными клетками почек.
* Основная функция ренина – катализировать превращение ангиотензиногена (неактивного белка) в ангиотензин I (декапептид).
* Ангиотензин I затем превращается в ангиотензин II (октапептид) под действием ангиотензинпревращающего фермента (АПФ).
* Ангиотензин II – это мощный вазоконстриктор, который вызывает сужение кровеносных сосудов и повышает артериальное давление.
* **Таким образом, при повышенном содержании ренина увеличивается образование ангиотензина I, что приводит к активации РААС (ренин-ангиотензин-альдостероновой системы) и повышению артериального давления.**

**Другие варианты ответа неверны:**

* **А) Холестерин:** Ренин не влияет напрямую на уровень холестерина.
* **Б) Триглицериды:** Ренин не влияет напрямую на уровень триглицеридов.
* **Г) Катехоламины:** Ренин не влияет напрямую на уровень катехоламинов.

**Источники:**

* Ренин - Википедия: [неправильный URL удален]
* Ренин-ангиотензин-альдостероновая система - Википедия: [неправильный URL удален]

**Дополнительная информация:**

* Повышенное содержание ренина может быть вызвано различными причинами, такими как:
    * **Гипертония**
    * **Почечная недостаточность**
    * **Снижение объема крови**
    * **Стеноз почечной артерии**
* Уровень ренина может быть измерен с помощью анализа крови.

**Важно:**

* Информация, представленная здесь, не является медицинской консультацией.
* Если у вас есть вопросы или concerns about your health, please consult a doctor.
",1
52,"К ПОБОЧНЫМ ЭФФЕКТАМ, ЧАСТО ВСТРЕЧАЮЩИМИСЯ ПРИ ПРИЕМЕ СТАТИНОВ, ОТНОСЯТ:
А миопатию, повышение уровня печеночных трансаминаз, диспепсию
Б жар, приливы, гипергликемию, гиперурикемию, подагру, гепатотоксичность
В головную боль, носовые кровотечения, диарею
Г запор, нарушение всасывания других лекарств
","А миопатию, повышение уровня печеночных трансаминаз, диспепсию","## **Правильный ответ: А) миопатию, повышение уровня печеночных трансаминаз, диспепсию.**

**Обоснование:**

* **Миопатия:** Статины могут влиять на работу мышц, вызывая миопатию - слабость, боль или даже разрушение мышечных волокон. Это наиболее часто встречающийся побочный эффект, встречающийся у 5-10% людей, принимающих статины.
* **Повышение уровня печеночных трансаминаз:** Статины могут влиять на работу печени, что приводит к повышению уровня печеночных трансаминаз (АЛТ и АСТ) в крови. Это обычно не является серьезной проблемой, но может быть признаком более серьезного повреждения печени.
* **Диспепсия:** Статины могут вызывать диспепсию, которая включает в себя такие симптомы, как несварение, тошнота, рвота, диарея или запор.

**Другие варианты ответа не являются правильными:**

* **Б)** Жар, приливы, гипергликемия, гиперурикемия, подагра, гепатотоксичность - эти побочные эффекты встречаются реже, чем миопатия, повышение уровня печеночных трансаминаз и диспепсия.
* **В)** Головная боль, носовые кровотечения, диарея - эти побочные эффекты не являются специфичными для статинов и могут быть вызваны другими лекарствами или заболеваниями.
* **Г)** Запор, нарушение всасывания других лекарств - эти побочные эффекты встречаются редко и не являются одними из наиболее распространенных.

**Важно отметить:**

* Побочные эффекты статинов обычно легкие и проходят самостоятельно.
* Риск побочных эффектов статинов можно снизить, принимая их с едой, начиная с низкой дозы и постепенно увеличивая ее.
* Если вы испытываете какие-либо побочные эффекты при приеме статинов, важно сообщить об этом своему врачу.

**Дополнительная информация:**

* Статины - Википедия: [неправильный URL удален]
* Побочные действия статинов - Mayo Clinic: [https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/statin-side-effects/art-20046013](https://www.mayoclinic.org/diseases-conditions/high-blood-cholesterol/in-depth/statin-side-effects/art-20046013)
",1
53,"ПРИЕМ СТАТИНА СЛЕДУЕТ ОТМЕНИТЬ, ЕСЛИ УРОВЕНЬ АЛТ ПРЕВЫШАЕТ В______ НОРМУ В ДВУХ ПОСЛЕДОВАТЕЛЬНЫХ ИЗМЕРЕНИЯХ:
А 3 раза
Б 5 раз
В 10 раз
Г 1,5 раза
",А 3 раза,"**Правильный ответ:** **Б) 5 раз**

**Обоснование:**

* **Рекомендации по отмене статинов:**
    * При **увеличении АЛТ в 3 раза** требуется **повторное измерение** через 4-6 недель.
    * **При повторном** **увеличении АЛТ в 3 раза** или **более** **статины отменяют**.
    * **При увеличении АЛТ в 5 раз и более** статины **отменяют** **немедленно**, без повторного измерения.
* **Источники:**
    * Рекомендации по ведению больных с дислипидемией (2020): [неправильный URL удален]
    * ESC/EAS Guidelines for the management of dyslipidaemias: the Task Force for the management of dyslipidaemias of the European Society of Cardiology (ESC) and the European Atherosclerosis Society (EAS): [неправильный URL удален]

**Другие варианты ответа:**

* **А) 3 раза:** Неверно. При 3-кратном увеличении требуется повторное измерение.
* **В) 10 раз:** Неверно. 10-кратное увеличение встречается редко и может быть признаком более серьезного повреждения печени.
* **Г) 1,5 раза:** Неверно. 1,5-кратное увеличение не является клинически значимым.

**Важно:**

* Это общие рекомендации, и решение о необходимости отмены статинов должен принимать врач.
* В некоторых случаях статины могут быть продолжены даже при повышенном АЛТ, например, если есть другие факторы риска сердечно-сосудистых заболеваний.
* **Следует всегда консультироваться с врачом, если у вас повышен уровень АЛТ или другие проблемы со здоровьем.**
",-1
54,"В КАЧЕСТВЕ ПРЕПАРАТОВ ПЕРВОЙ ЛИНИИ ДЛЯ ЛЕЧЕНИЯ АТЕРОГЕННЫХ ДИСЛИПИДЕМИЙ ПРИМЕНЯЮТ:
А ингибиторы PCSK9
Б фибраты
В эзетимиб
Г статины
",Г статины,"**Правильный ответ:** Г. Статины

**Обоснование:**

Статины - это класс препаратов, которые ингибируют ГМГ-КоА-редуктазу, фермент, участвующий в синтезе холестерина в печени. Это приводит к снижению уровня холестерина ЛПНП (""плохого"" холестерина) в крови.

Статины являются препаратами **первой линии** для лечения атерогенных дислипидемий по ряду причин:

* **Эффективность:** Статины продемонстрировали свою эффективность в снижении риска сердечно-сосудистых заболеваний (ССЗ), таких как инфаркт миокарда и инсульт.
* **Безопасность:** Статины generally are well-tolerated with a low risk of serious side effects.
* **Доступность:** Статины are widely available and relatively inexpensive.

**Другие варианты ответа:**

* **Ингибиторы PCSK9:** Это новый класс препаратов, которые также снижают уровень холестерина ЛПНП. Однако они are more expensive than statins and are not as widely available.
* **Фибраты:** Эти препараты снижают уровень триглицеридов в крови и могут повышать уровень холестерина ЛПВП (""хорошего"" холестерина). However, they can have side effects such as muscle pain and nausea.
* **Эзетимиб:** Этот препарат снижает абсорбцию холестерина в кишечнике. It is often used in combination with statins to further lower LDL cholesterol levels.

**Важно отметить:**

* Выбор препарата для лечения атерогенных дислипидемий должен осуществляться врачом с учетом индивидуальных особенностей пациента.
* Лечение атерогенных дислипидемий  должно включать в себя не только медикаментозную терапию, но и изменение образа жизни, такое как отказ от курения, снижение массы тела, увеличение физической активности и изменение диеты.

**Источники:**

* [https://www.nhlbi.nih.gov/files/docs/guidelines/atglance.pdf](https://www.nhlbi.nih.gov/files/docs/guidelines/atglance.pdf)
* [https://www.escardio.org/Guidelines/Clinical-Practice-Guidelines/Dyslipidaemias-Management-of](https://www.escardio.org/Guidelines/Clinical-Practice-Guidelines/Dyslipidaemias-Management-of)
",1
55,"РИСК РАЗВИТИЯ МИОПАТИИ И РАБДОМИОЛИЗА ВОЗРАСТАЕТ ПРИ ДОБАВЛЕНИИ К ТЕРАПИИ СТАТИНАМИ:
А колестипола
Б омакора
В эзетимиба
Г фенофибрата
",Г фенофибрата,"**Ответ: Г) фенофибрата.**

**Обоснование:**

* **Колестипол** и **омакор** не увеличивают риск развития миопатии и рабдомиолиза при совместном применении со статинами.
* **Эзетимиб** может незначительно повышать риск миопатии, но этот риск **ниже**, чем при приеме **фенофибрата**.
* **Фенофибрат** обладает **синергическим эффектом** со статинами в отношении снижения уровня липопротеинов низкой плотности (ЛПНП), но при этом **значительно** увеличивает риск развития миопатии и рабдомиолиза.

**Механизм:**

* **Фенофибрат** и статины **конкурируют** за один и тот же транспортный белок, что может привести к **перегрузке** миоцитов статинами и **повышению** риска их повреждения.

**Дополнительная информация:**

* Риск развития миопатии и рабдомиолиза при приеме статинов **невысок** и составляет **около 0,5-1%**.
* **Факторы риска** развития миопатии и рабдомиолиза:
    * **Возраст старше 65 лет**
    * **Женский пол**
    * **Нарушение функции почек**
    * **Гипотиреоз**
    * **Одновременный прием некоторых других лекарств** (например, циклоспорина, ниацина)

**Рекомендации:**

* При назначении **фенофибрата** в сочетании со статинами необходимо **тщательно** monitor пациента на предмет развития симптомов миопатии (мышечная боль, слабость, повышение уровня креатинфосфокиназы).
* **Необходимо** регулярно **контролировать** функцию почек.
* При появлении симптомов миопатии **необходимо** **немедленно** отменить **фенофибрат**.

**Источники:**

* [https://medobr.com/news/pobochnye-deystviya-preparatov-statinov/](https://medobr.com/news/pobochnye-deystviya-preparatov-statinov/)
* [https://cyberleninka.ru/article/n/statin-indutsirovannaya-miopatiya](https://cyberleninka.ru/article/n/statin-indutsirovannaya-miopatiya)
* [https://www.vidal.ru/drugs/molecule/402](https://www.vidal.ru/drugs/molecule/402)
",1
56,"К КРАТКОСРОЧНЫМ ЗАДАЧАМ КАРДИОРЕАБИЛИТАЦИИ ОТНОСЯТ:
А снижение заболеваемости и смертности
Б выявление и устранение факторов риска
В стабилизацию или предотвращение прогрессирования атеросклеротического процесса
Г стабилизацию сердечно-сосудистого заболевания и обеспечение контроля его симптомов
",Г стабилизацию сердечно-сосудистого заболевания и обеспечение контроля его симптомов,"## **Ответ: Г**

**Обоснование:**

**Краткосрочные задачи кардиореабилитации** направлены на:

1. **Стабилизацию сердечно-сосудистого заболевания (ССЗ) и обеспечение контроля его симптомов:**
    * Снижение частоты и тяжести симптомов (боли в груди, одышки, отеков).
    * Улучшение показателей артериального давления, частоты сердечных сокращений, холестерина.
    * Предотвращение осложнений ССЗ.

2. **Восстановление оптимального физического и психологического состояния:**
    * Повышение функциональных возможностей и выносливости.
    * Снижение тревожности и депрессии.
    * Повышение качества жизни.

3. **Снижение риска рецидивов болезни:**
    * Обучение пациента здоровому образу жизни (отказ от курения, контроль веса, правильное питание).
    * Обучение пациента самоконтролю за ССЗ (измерение артериального давления, прием лекарств).

**Варианты ответа:**

* **А) Снижение заболеваемости и смертности:** Это долгосрочная задача кардиореабилитации.
* **Б) Выявление и устранение факторов риска:** Это важный этап кардиореабилитации, но не краткосрочная задача.
* **В) Стабилизацию или предотвращение прогрессирования атеросклеротического процесса:** Это часть краткосрочной задачи, но не сама задача.

**Вывод:**

**Краткосрочные задачи кардиореабилитации** направлены на стабилизацию ССЗ, контроль его симптомов, восстановление физического и психологического состояния пациента, а также снижение риска рецидивов.

**Дополнительные сведения:**

* [https://docdoc.ru/library/b2g/how-is-cardiac-rehabilitation-works/](https://docdoc.ru/library/b2g/how-is-cardiac-rehabilitation-works/)
* [http://www.rosokr.ru/material/material-proekt/3-pr-met](http://www.rosokr.ru/material/material-proekt/3-pr-met)

",1
57,"НА ЗАНЯТИЯХ ЛЕЧЕБНОЙ ФИЗКУЛЬТУРОЙ КАРДИОЛОГИЧЕСКИМ БОЛЬНЫМ СЛЕДУЕТ ДАВАТЬ УПРАЖНЕНИЯ НА:
А увеличение мышечной массы
Б гибкость
В выносливость
Г ловкость
",В выносливость,"**Правильный ответ: В) выносливость.**

**Обоснование:**

* **Увеличение мышечной массы (А)** не является приоритетом для кардиологических больных. Напротив, чрезмерная нагрузка может быть опасна.
* **Гибкость (Б)** может быть полезна, но упражнения на выносливость более важны для улучшения работы сердечно-сосудистой системы.
* **Ловкость (Г)** не является ключевым фактором для кардиореабилитации.

**Упражнения на выносливость:**

* **Способствуют улучшению кровообращения:** Увеличивают частоту сердечных сокращений и объем крови, прокачиваемой сердцем.
* **Укрепляют сердечную мышцу:** Повышают силу и выносливость сердца.
* **Снижают артериальное давление:** Помогают сосудам расширяться и улучшают кровоток.
* **Уменьшают риск повторных инфарктов и инсультов:** Повышают функциональную способность организма.

**Важно:**

* Упражнения должны подбираться индивидуально с учетом состояния пациента.
* Нагрузка должна увеличиваться постепенно.
* Во время занятий необходимо следить за своим самочувствием и при необходимости делать перерывы.

**Примеры упражнений на выносливость для кардиологических больных:**

* **Ходьба:** Дозированная ходьба является одним из самых доступных и эффективных упражнений.
* **Плавание:** Плавание щадяще воздействует на суставы и одновременно тренирует все группы мышц.
* **Лечебная гимнастика:** Комплекс упражнений, подобранный инструктором ЛФК.
* **Велоэргометрия:** Занятия на велотренажере под контролем пульса.

**Рекомендуется:**

* Проконсультироваться с врачом перед началом занятий ЛФК.
* Заниматься под руководством опытного инструктора.
* Соблюдать режим дня и правильное питание.

**Дополнительные сведения:**

* Лечебная физкультура при сердечно-сосудистых заболеваниях: [неправильный URL удален]
* Упражнения для сердца: [неправильный URL удален]
",1
