Вопрос,Ответ,Copillot,Результат
40,"III ФУНКЦИОНАЛЬНЫЙ КЛАСС ХРОНИЧЕСКОЙ СЕРДЕЧНОЙ НЕДОСТАТОЧНОСТИ СООТВЕТСТВУЕТ, КОГДА:
А симптомы болей за грудиной, одышка, слабость, сердцебиение присутствуют и усиливаются при минимальной физической активности, а при состоянии покоя симптомы не проявляются
Б значительная и повседневная физическая нагрузка приводит к возникновению и усилению симптомов, тогда как в покое слабость, одышка и другие симптомы отсутствуют
В в покое симптомы отсутствуют, физическая активность меньшей интенсивности по сравнению с привычными нагрузками сопровождается появлением симптомов
Г привычная физическая активность сопровождается слабостью, утомляемостью, одышкой или сердцебиением по сравнению с состоянием покоя, когда перечисленные симптомы отсутствуют
","В в покое симптомы отсутствуют, физическая активность меньшей интенсивности по сравнению с привычными нагрузками сопровождается появлением симптомов","Правильный ответ - **А**. 

III функциональный класс хронической сердечной недостаточности, по классификации Нью-Йоркской ассоциации кардиологов (NYHA), соответствует состоянию, когда симптомы, такие как боли за грудиной, одышка, слабость, учащенное сердцебиение, проявляются и усиливаются при минимальной физической активности, но при состоянии покоя симптомы не проявляются. Это означает, что даже небольшая нагрузка, такая как ходьба на короткие расстояния или выполнение простых домашних дел, может вызвать ухудшение состояния пациента. При этом в состоянии покоя симптомы обычно отсутствуют. Остальные варианты (Б, В, Г) не полностью соответствуют описанию III функционального класса хронической сердечной недостаточности по классификации NYHA.",-1
41,"ЖАЛОБЫ ПАЦИЕНТА НА ОДЫШКУ ПРИ ФИЗИЧЕСКОЙ НАГРУЗКЕ, УСИЛИВАЮЩУЮСЯ В ГОРИЗОНТАЛЬНОМ ПОЛОЖЕНИИ, ПОЗВОЛЯЮТ УСТАНОВИТЬ ______ СТАДИЮ СЕРДЕЧНОЙ НЕДОСТАТОЧНОСТИ:
А 1
Б 3
В 2А
Г 2Б
",В 2А,"Пациенты с сердечной недостаточностью часто испытывают одышку при физической нагрузке, которая усиливается в горизонтальном положении. Это связано с увеличением венозного возвращения к сердцу, что усиливает нагрузку на уже ослабленное сердце. Эти симптомы обычно соответствуют **стадии 2Б** сердечной недостаточности по классификации Нью-Йоркской ассоциации кардиологов (NYHA). 

Таким образом, правильный ответ - **Г 2Б**. Однако окончательный диагноз всегда должен ставиться квалифицированным медицинским специалистом на основе всестороннего обследования пациента.",-1
42,"НАИБОЛЕЕ ХАРАКТЕРНОЙ ЖАЛОБОЙ У ПАЦИЕНТОВ С ХРОНИЧЕСКОЙ СЕРДЕЧНОЙ НЕДОСТАТОЧНОСТЬЮ ЯВЛЯЕТСЯ:
А одышка
Б ноющая боль в области сердца
В боль в суставах
Г головная боль
",А одышка,"Правильный ответ - **А, одышка**. 

Хроническая сердечная недостаточность (ХСН) - это состояние, при котором сердце не может насосать достаточное количество крови для удовлетворения потребностей организма. Одышка или дыхательная затрудненность является наиболее характерной жалобой у пациентов с ХСН. Это происходит из-за того, что при недостаточности сердечного насоса жидкость может скапливаться в легких, что затрудняет дыхание. Это состояние может усугубляться при физической нагрузке или в положении лежа. 

Однако, все перечисленные симптомы могут быть связаны с сердечно-сосудистыми заболеваниями, и любые подобные симптомы должны быть обсуждены с врачом. Помните, что только квалифицированный медицинский специалист может поставить диагноз и назначить лечение.",1
43,"К ОСНОВНЫМ ПРИЗНАКАМ ЛЕВОЖЕЛУДОЧКОВОЙ СЕРДЕЧНОЙ НЕДОСТАТОЧНОСТИ ОТНОСЯТ:
А венозный застой в большом круге кровообращения
Б приступы сердечной астмы
В слабость
Г отеки ног
",Б приступы сердечной астмы,"Все перечисленные варианты (А, Б, В, Г) являются признаками левожелудочковой сердечной недостаточности.

- **Венозный застой в большом круге кровообращения** (А) происходит, когда левый желудочек не может эффективно насосать кровь в системный круг кровообращения. Это приводит к увеличению давления в легочных венах и капиллярах, что может вызвать симптомы, такие как одышка.

- **Приступы сердечной астмы** (Б) - это острая форма сердечной недостаточности, которая может проявляться в виде внезапного затруднения дыхания, обычно ночью.

- **Слабость** (В) может быть общим симптомом многих состояний, включая сердечную недостаточность, поскольку недостаточное кровоснабжение органов и тканей может привести к усталости и слабости.

- **Отеки ног** (Г) могут быть результатом задержки жидкости, которая часто происходит при сердечной недостаточности, когда кровь не может эффективно циркулировать по телу.

Таким образом, все эти симптомы могут быть признаками левожелудочковой сердечной недостаточности, и каждый из них важен для диагностики этого состояния. Поэтому нельзя выбрать только один правильный ответ.",0
44,"ПОКАЗАТЕЛИ ПРОТЕЗНОЙ ГЕМОДИНАМИКИ В НОРМЕ ЗАВИСЯТ ОТ:
А материала, из которого изготовлен протез
Б сократительной функции миокарда
В шовного материала
Г места имплантации, размера и конструкции протеза
","Г места имплантации, размера и конструкции протеза","Показатели протезной гемодинамики в норме наиболее вероятно зависят от ""Г места имплантации, размера и конструкции протеза"". 

Это объясняется тем, что место имплантации протеза влияет на то, как он будет взаимодействовать с окружающими тканями и кровеносной системой. Размер протеза должен соответствовать анатомическим особенностям пациента, чтобы обеспечить оптимальную гемодинамику. Конструкция протеза также играет важную роль, поскольку она определяет его функциональность и способность адаптироваться к физиологическим условиям организма.

Материал протеза (А) и шовный материал (В) могут влиять на биосовместимость и долговечность протеза, но не напрямую влияют на гемодинамические показатели. Сократительная функция миокарда (Б) важна для общей сердечной функции, но она не является специфическим фактором, влияющим на протезную гемодинамику.",1
45,"ПРИ ПРОВЕДЕНИИ ЧРЕСПИЩЕВОДНОЙ ЭЛЕКТРОКАРДИОСТИМУЛЯЦИИ НАВЯЗЫВАЕТСЯ РИТМ ____ СЕРДЦА:
А правому предсердию
Б левому предсердию
В левому желудочку
Г правому желудочку
",Б левому предсердию,"При проведении черезпищеводной электрокардиостимуляции, как правило, навязывается ритм **правому желудочку**. Это связано с тем, что электроды для стимуляции обычно размещают в правом желудочке, так как он ближе к пищеводу и легче доступен для манипуляций. Это позволяет контролировать ритм сердца, обеспечивая эффективное кровообращение. Однако конкретное место стимуляции может зависеть от медицинских показаний и состояния пациента. Пожалуйста, обратитесь к медицинскому специалисту для получения более точной информации.",-1
46,"СОСТОЯНИЕ ДУГИ АОРТЫ ОЦЕНИВАЕТСЯ:
А из апикального доступа
Б субкостально
В супрастернально
Г парастенально
",В супрастернально,"Состояние дуги аорты обычно оценивается **супрастернально (В)**. Это связано с тем, что супрастернальный подход позволяет врачу получить прямой визуальный доступ к дуге аорты. Другие подходы, такие как апикальный, субкостальный и парастернальный, обычно используются для оценки других структур сердца. Однако выбор подхода может зависеть от конкретной клинической ситуации и предпочтений врача. Пожалуйста, обратитесь к медицинскому специалисту для получения более точной информации.",1
47,"ПРОДОЛЖИТЕЛЬНОСТЬ ИНТЕРВАЛА PQ НА ЭЛЕКТРОКАРДИОГРАММЕ В НОРМЕ СОСТАВЛЯЕТ (В СЕКУНДАХ):
А 0,12-0,20
Б менее 0,10
В более 0,25
Г от 0,20 до 0,40
","А 0,12-0,20","Правильный ответ - **А 0,12-0,20**. 

Интервал PQ на электрокардиограмме отражает время прохождения электрического импульса от узла синусового узла через предсердия и узел атриовентрикулярного узла до вентрикулов. В норме этот интервал составляет от 0,12 до 0,20 секунды. Если интервал PQ короче или дольше этого временного диапазона, это может указывать на нарушение проводимости сердца.",1
48,"У БОЛЬНЫХ С ДИЛАТАЦИОННОЙ КАРДИОМИОПАТИЕЙ ПРИ ЭХОКАРДИОГРАФИИ ВЫЯВЛЯЮТ:
А гипертрофию стенок сердца
Б дилатацию всех камер сердца
В дилатацию левого предсердия
Г уменьшение объема камер сердца
",Б дилатацию всех камер сердца,"Правильный ответ - **Б дилатацию всех камер сердца**.

Дилатационная кардиомиопатия – это нарушение функционирования миокарда, приводящее к сердечной недостаточности, при которой преобладают дилатация желудочков и систолическая дисфункция¹. У большинства пациентов поражаются оба желудочка¹. Это заболевание характеризуется расширением полостей сердца и систолической дисфункцией левого или обоих желудочков².

Таким образом, при дилатационной кардиомиопатии на эхокардиографии обычно выявляют дилатацию всех камер сердца. Однако, конечный диагноз всегда ставится врачом на основании комплексного обследования пациента..

Источник: беседа с Bing, 31.03.2024
(1) Дилатационная кардиомиопатия - Нарушения сердечно-сосудистой системы .... https://www.msdmanuals.com/ru/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9/%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D1%81%D0%B5%D1%80%D0%B4%D0%B5%D1%87%D0%BD%D0%BE-%D1%81%D0%BE%D1%81%D1%83%D0%B4%D0%B8%D1%81%D1%82%D0%BE%D0%B9-%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D1%8B/%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D0%BE%D0%BC%D0%B8%D0%BE%D0%BF%D0%B0%D1%82%D0%B8%D0%B8/%D0%B4%D0%B8%D0%BB%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B0%D1%8F-%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D0%BE%D0%BC%D0%B8%D0%BE%D0%BF%D0%B0%D1%82%D0%B8%D1%8F.
(2) Дилатационная кардиомиопатия (I42.0) > Справочник заболеваний .... https://diseases.medelement.com/disease/%D0%B4%D0%B8%D0%BB%D0%B0%D1%82%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D0%B0%D1%8F-%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D0%BE%D0%BC%D0%B8%D0%BE%D0%BF%D0%B0%D1%82%D0%B8%D1%8F-i42-0/3889.
(3) Дилатационная кардиомиопатия — симптомы, лечение и прогноз. https://bing.com/search?q=%d0%a3+%d0%91%d0%9e%d0%9b%d0%ac%d0%9d%d0%ab%d0%a5+%d0%a1+%d0%94%d0%98%d0%9b%d0%90%d0%a2%d0%90%d0%a6%d0%98%d0%9e%d0%9d%d0%9d%d0%9e%d0%99+%d0%9a%d0%90%d0%a0%d0%94%d0%98%d0%9e%d0%9c%d0%98%d0%9e%d0%9f%d0%90%d0%a2%d0%98%d0%95%d0%99+%d0%9f%d0%a0%d0%98+%d0%ad%d0%a5%d0%9e%d0%9a%d0%90%d0%a0%d0%94%d0%98%d0%9e%d0%93%d0%a0%d0%90%d0%a4%d0%98%d0%98+%d0%92%d0%ab%d0%af%d0%92%d0%9b%d0%af%d0%ae%d0%a2.
(4) УЗИ в кардиологии. Квалификационные тесты вопросы и ответы по УЗИ .... https://shopdon.ru/blog/uzi-v-kardiologii-kvalifikatsionnye-testy-voprosy-i-otvety-po-uzi-diagnostike/.
(5) Дилатационная кардиомиопатия: что это и как с ней жить. https://cuprum.media/razbor/dilatatsionnaya-cardiomyopathia.
(6) en.wikipedia.org. https://en.wikipedia.org/wiki/Dilated_cardiomyopathy.",1
49,"МОДИФИЦИРУЕМЫМ ФАКТОРОМ РИСКА СЕРДЕЧНО-СОСУДИСТЫХ ЗАБОЛЕВАНИЙ У ПАЦИЕНТОВ С АГ ЯВЛЯЕТСЯ:
А наследственность
Б возраст
В пол
Г уровень АД
",Г уровень АД,"Правильный ответ - **Г уровень АД**.

Модифицируемыми факторами риска сердечно-сосудистых заболеваний являются те, которые можно изменить или контролировать. Уровень артериального давления (АД) является одним из таких факторов, поскольку его можно контролировать с помощью лекарств и изменений в образе жизни, таких как диета и физическая активность.

Наследственность (А), возраст (Б) и пол (В) являются неизменяемыми факторами риска, которые не могут быть изменены. Они важны для определения общего риска сердечно-сосудистых заболеваний, но их нельзя модифицировать.",1
50,"3 СТЕПЕНИ АРТЕРИАЛЬНОЙ ГИПЕРТЕНЗИИ СООТВЕТСТВУЕТ СИСТОЛИЧЕСКОЕ АРТЕРИАЛЬНОЕ ДАВЛЕНИЕ ________ ММ РТ. СТ. И/ИЛИ ДИАСТОЛИЧЕСКОЕ _________ ММ РТ. СТ.:
А выше 180; выше 110
Б 160-180; 94-100
В выше 200; выше 110
Г ≥180; ≥110
",Г ≥180; ≥110,"Правильный ответ - **Г ≥180; ≥110**. 

3 степень артериальной гипертензии, согласно классификации Всемирной организации здравоохранения и Международного общества гипертонии, соответствует систолическому артериальному давлению, равному или превышающему 180 мм рт. ст., и/или диастолическому артериальному давлению, равному или превышающему 110 мм рт. ст. Это самая высокая степень гипертонии и требует немедленного медицинского вмешательства.",1
51,"ДЛЯ ДИАГНОСТИКИ АРТЕРИАЛЬНОЙ ГИПЕРТЕНЗИИ РЕКОМЕНДОВАНО _______ АРТЕРИАЛЬНОГО ДАВЛЕНИЯ:
А проводить один раз в неделю домашний самоконтроль
Б внеофисное однократное измерение
В повторное измерение «офисного»
Г однократное измерение «офисного»
",В повторное измерение «офисного»,"Вариант В, ""повторное измерение «офисного»"", является наиболее рекомендуемым для диагностики артериальной гипертензии. Это связано с тем, что однократное измерение может дать неточные результаты из-за временных факторов, таких как стресс или физическая активность. Повторное измерение позволяет увидеть более точную картину артериального давления пациента в течение времени. Однако важно отметить, что все эти методы могут быть полезны в разных ситуациях, и окончательное решение должен принять врач.",1
52,"К АССОЦИИРОВАННОМУ СОСТОЯНИЮ ПРИ АРТЕРИАЛЬНОЙ ГИПЕРТОНИИ ОТНОСИТСЯ:
А гипертрофия левого желудочка
Б пульсовое АД >60 мм рт. ст. (у пожилого и старческого контингента)
В транзиторная ишемическая атака
Г ХБП с рСКФ 30-60 мл/мин./1,73 кв. м
",В транзиторная ишемическая атака,"Правильным ответом является вариант **А - гипертрофия левого желудочка**. Гипертрофия левого желудочка часто ассоциируется с артериальной гипертонией¹. Это состояние возникает, когда миокард (мышечная ткань сердца) левого желудочка утолщается в ответ на повышенное кровяное давление, что заставляет сердце работать с большей нагрузкой. Это может привести к серьезным осложнениям, включая инфаркт миокарда и сердечную недостаточность¹. Остальные варианты (Б, В, Г) не являются типичными ассоциированными состояниями при артериальной гипертонии.

Источник: беседа с Bing, 31.03.2024
(1) Артериальная гипертония у взрослых (2020). Клинические рекомендации.. https://medi.ru/klinicheskie-rekomendatsii/arterialnaya-gipertoniya-u-vzroslykh_13866/.
(2) Артериальная гипертензия у взрослых > Клинические рекомендации РФ 2018 .... https://diseases.medelement.com/disease/%D0%B0%D1%80%D1%82%D0%B5%D1%80%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F-%D0%B3%D0%B8%D0%BF%D0%B5%D1%80%D1%82%D0%B5%D0%BD%D0%B7%D0%B8%D1%8F-%D1%83-%D0%B2%D0%B7%D1%80%D0%BE%D1%81%D0%BB%D1%8B%D1%85-%D0%BA%D1%80-%D1%80%D1%84-2020/16525.
(3) К ассоциированным состояниям при артериальной гипертонии относят. https://bing.com/search?q=%d0%90%d1%81%d1%81%d0%be%d1%86%d0%b8%d0%b8%d1%80%d0%be%d0%b2%d0%b0%d0%bd%d0%bd%d0%be%d0%b5+%d1%81%d0%be%d1%81%d1%82%d0%be%d1%8f%d0%bd%d0%b8%d0%b5+%d0%bf%d1%80%d0%b8+%d0%b0%d1%80%d1%82%d0%b5%d1%80%d0%b8%d0%b0%d0%bb%d1%8c%d0%bd%d0%be%d0%b9+%d0%b3%d0%b8%d0%bf%d0%b5%d1%80%d1%82%d0%be%d0%bd%d0%b8%d0%b8.
(4) К ассоциированным состояниям при артериальной гипертонии относят. https://www.tests-exam.ru/vopros.html?id_test=754&id_vopros=40680.
(5) Артериальная гипертония (гипертензия): лечение, симптомы, причины .... https://medside.ru/arterialnaya-gipertoniya.
(6) ОЦЕНКА ФАКТОРОВ РИСКА АССОЦИИРОВАННЫХ СОСТОЯНИЙ И ЛЕКАРСТВЕННОЙ ТЕРАПИИ .... https://science-education.ru/ru/article/view?id=29804.",-1
53,"ТАКТИКА ПРИ РАЗРЫВЕ КОРОНАРНОЙ АРТЕРИИ ВО ВРЕМЯ БАЛЛОННОЙ АНГИОПЛАСТИКИ ВКЛЮЧАЕТ:
А имплантацию стандартного стента с лекарственным покрытием
Б прекращение всех манипуляций и экстренно аортокоронарное шунтирование
В введение тромболизирующих препаратов
Г пережатие баллонным катетером и имплантацию стент-графта с последующим АКШ
",Г пережатие баллонным катетером и имплантацию стент-графта с последующим АКШ,"В случае разрыва коронарной артерии во время баллонной ангиопластики, наиболее предпочтительной тактикой является вариант Г: пережатие баллонным катетером и имплантацию стент-графта с последующим АКШ. 

Это объясняется тем, что пережатие баллонным катетером позволяет временно остановить кровотечение и стабилизировать состояние пациента. Имплантация стент-графта затем помогает восстановить проходимость артерии и предотвратить повторный разрыв. Последующее аортокоронарное шунтирование (АКШ) может быть выполнено для обеспечения долгосрочного кровоснабжения миокарда.

Однако, конечное решение о тактике лечения принимается врачом на основе клинической картины и состояния пациента. Пожалуйста, обратитесь к медицинскому специалисту для получения более точной информации.",1
54,"ПРИ ВОССТАНОВЛЕНИИ ПРОХОДИМОСТИ ОККЛЮЗИРОВАННОЙ КОРОНАРНОЙ АРТЕРИИ У БОЛЬНЫХ ОСТРЫМ ИНФАРКТОМ МИОКАРДА В ПЕРВЫЕ ЧАСЫ ЗАБОЛЕВАНИЯ НАБЛЮДАЕТСЯ:
А быстрое возвращение сегмента ST к изолинии
Б обычная динамика сегмента ST
В более медленное возвращение сегмента ST к изолинии
Г исчезновение патологических зубцов Q
",А быстрое возвращение сегмента ST к изолинии,"Правильный ответ - **А: быстрое возвращение сегмента ST к изолинии**.

Восстановление проходимости окклюзированной коронарной артерии, обычно достигаемое с помощью перкутанной коронарной интервенции (ПКИ), является критически важным в лечении острого инфаркта миокарда. Это ведет к быстрому восстановлению кровотока в ишемическую область миокарда, что способствует быстрому возвращению сегмента ST к изолинии на электрокардиограмме (ЭКГ). Это явление, известное как ""резолюция сегмента ST"", обычно наблюдается в течение нескольких часов после ПКИ и является положительным признаком, указывающим на успешное восстановление кровотока. 

Однако стоит отметить, что динамика сегмента ST может варьироваться в зависимости от многих факторов, включая местоположение и размер инфаркта, а также время от начала симптомов до начала лечения. Поэтому важно проводить регулярное мониторирование ЭКГ у пациентов с острым инфарктом миокарда.",1
55,"ПОВЫШЕНИЕ ЭКСКРЕЦИИ КАТЕХОЛАМИНОВ С МОЧОЙ ВЫЗЫВАЕТ:
А празозин
Б фуросемид
В резерпин
Г пропранолол
",Г пропранолол,"Правильный ответ - **В резерпин**.

Резерпин - это симпатолитическое лекарство, которое ускоряет выделение катехоламинов из пресинаптических нервных окончаний¹⁹. Это приводит к истощению запасов нейромедиатора и стойкому снижению артериального давления¹⁹.

Празозин блокирует постсинаптические альфа 1-адренорецепторы и препятствует сосудосуживающему влиянию симпатической иннервации и катехоламинов¹⁵. Фуросемид является петлевым диуретиком, который подавляет абсорбцию ионов натрия и хлора в восходящем отделе петли Генле⁷. Пропранолол - это неселективный β-адреноблокатор¹². Они не приводят к увеличению экскреции катехоламинов с мочой..

Источник: беседа с Bing, 31.03.2024
(1) Резерпин — Википедия. https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B7%D0%B5%D1%80%D0%BF%D0%B8%D0%BD.
(2) Празозин — инструкция по применению, дозы, побочные действия, описание .... https://www.rlsnet.ru/drugs/prazozin-2512.
(3) Фурсемид — инструкция по применению, дозы, побочные действия, описание .... https://www.rlsnet.ru/drugs/fursemid-3291.
(4) Пропранолол — Википедия. https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D0%BF%D1%80%D0%B0%D0%BD%D0%BE%D0%BB%D0%BE%D0%BB.
(5) Катехоламины — Википедия. https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D1%85%D0%BE%D0%BB%D0%B0%D0%BC%D0%B8%D0%BD%D1%8B.
(6) Катехоламины — свойства, получение и применение. https://chemicalportal.ru/compounds/kateholaminy/.
(7) Катехоламины: адреналин, норадреналин, дофамин и лекарства на их основе .... https://arksp.ru/info/chto-takoe-kateholaminy.
(8) Катехоламины (адреналин, норадреналин, дофамин) и нейромедиаторный. https://econet.ru/articles/kateholaminy-adrenalin-noradrenalin-dofamin-i-neyromediatornyy-obmen.
(9) Фуросемид — инструкция по применению, дозы, побочные действия, описание .... https://www.rlsnet.ru/drugs/furosemid-3288.
(10) Фуросемид инструкция по применению: показания, противопоказания .... https://www.vidal.ru/drugs/furosemid__3038.
(11) Фуросемид: инструкция + цена от 8 грн в аптеках | Tabletki.ua. https://tabletki.ua/%D0%A4%D1%83%D1%80%D0%BE%D1%81%D0%B5%D0%BC%D0%B8%D0%B4/.
(12) Фуросемид: инструкция, цены, аналоги, как принимать — все про препарат .... https://compendium.com.ua/info/85343/furosemid/.
(13) Пропранолол — инструкция по применению, дозы, побочные действия .... https://www.rlsnet.ru/drugs/propranolol-412.
(14) Описание ПРОПРАНОЛОЛ показания, дозировки, противопоказания активного .... https://www.vidal.ru/drugs/molecule/890.
(15) ПРОПРАНОЛОЛ (PROPRANOLOLUM) | Активное вещество | Compendium — Compendium. https://compendium.com.ua/akt/80/2841/propranololum/.
(16) Propranolol: Uses, Dosage, Side Effects, Warnings - Drugs.com. https://www.drugs.com/propranolol.html.
(17) Празозин — Википедия. https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%B7%D0%BE%D0%B7%D0%B8%D0%BD.
(18) Празозин: инструкция, отзывы, аналоги, цена в аптеках. https://www.medcentre24.ru/medikamenty/prazozin.html.
(19) Празозин: инструкция по применению, цена, отзывы, аналоги, механизм .... https://doctor-galen.ru/articles/kardiologiya/19982-instruktsiya-po-primeneniyu-i-pobochnye-dejstviya.html.
(20) Резерпин — инструкция по применению, дозы, побочные действия, описание .... https://www.rlsnet.ru/drugs/rezerpin-2631.
(21) РЕЗЕРПИН: инструкция по применению, цена и аналоги, отзывы о препарате. https://gipertoniya.guru/preparaty/rezerpin/.
(22) РЕЗЕРПИН - инструкция по применению, цена, отзывы и аналоги. https://davlenies.ru/preparaty/rezerpin/.
(23) РЕЗЕРПИН (RESERPINE) ОПИСАНИЕ - Видаль Россия. https://www.vidal.ru/drugs/molecule/917.
(24) ru.wikipedia.org. https://ru.wikipedia.org/wiki/%D0%A4%D1%83%D1%80%D0%BE%D1%81%D0%B5%D0%BC%D0%B8%D0%B4.",-1
56,"К НАИБОЛЕЕ ЧАСТЫМ ВОЗБУДИТЕЛЯМ ИНФЕКЦИОННОГО ЭНДОКАРДИТА ОТНОСЯТ:
А грибы
Б грамотрицательную микрофлору
В L-формы бактерий
Г грамположительную микрофлору
",Г грамположительную микрофлору,"Правильный ответ - **Г грамположительная микрофлора**.

Инфекционный эндокардит чаще всего вызывается бактериальной инфекцией, и наиболее распространенными возбудителями являются грамположительные бактерии, такие как стрептококки и стафилококки¹⁴⁵. Эти бактерии обычно попадают в кровоток и прикрепляются к поврежденным клапанам или тканям сердца¹.

Хотя грибы, такие как Candida, могут вызывать эндокардит³, это менее обычно. Грамотрицательная микрофлора и L-формы бактерий также могут вызывать эндокардит, но они не являются наиболее частыми возбудителями.

Источник: беседа с Bing, 31.03.2024
(1) Infective endocarditis - Wikipedia. https://en.wikipedia.org/wiki/Infective_endocarditis.
(2) Infective Endocarditis: Symptoms, Diagnosis & Treatment | Ada. https://ada.com/conditions/infective-endocarditis/.
(3) Causes of Endocarditis: What You Need To Know - Healthline. https://www.healthline.com/health/endocarditis-causes.
(4) Endocarditis - Symptoms and Causes - Penn Medicine. https://www.pennmedicine.org/for-patients-and-visitors/patient-information/conditions-treated-a-to-z/endocarditis.
(5) Endocarditis - Symptoms & causes - Mayo Clinic. https://www.mayoclinic.org/diseases-conditions/endocarditis/symptoms-causes/syc-20352576.",1
57,"ПРИЧИНОЙ ОСТРОГО ИНФЕКЦИОННОГО ЭНДОКАРДИТА ЧАЩЕ ВСЕГО ЯВЛЯЮТСЯ:
А энтерококки
Б грибы
В стрептококки
Г стафилококки
",Г стафилококки,"Правильный ответ - **В стрептококки**.

Острый инфекционный эндокардит чаще всего вызывается микроорганизмами с выраженной патогенностью, такими как стрептококки и стафилококки⁵. Однако, ведущую роль в развитии подострого инфекционного эндокардита принадлежит зеленящему стрептококку, в острых случаях (например, после операций на открытом сердце) – золотистому стафилококку¹. 

При бактериемии золотистым стафилококком инфекционный эндокардит развивается почти в 100% случаев¹. Эндокардиты, вызванные грамотрицательными и анаэробными микроорганизмами и грибковой инфекцией, имеют тяжелое течение и плохо поддаются антибактериальной терапии¹. 

Таким образом, хотя стрептококки и стафилококки являются основными возбудителями острого инфекционного эндокардита, стрептококки чаще вызывают подострый эндокардит, а стафилококки - острый эндокардит, особенно после операций на сердце¹.

Источник: беседа с Bing, 31.03.2024
(1) Эндокардит — Википедия. https://ru.wikipedia.org/wiki/%D0%AD%D0%BD%D0%B4%D0%BE%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D1%82.
(2) Эндокардит (инфекционный) - причины, симптомы, диагностика и лечение. https://www.krasotaimedicina.ru/diseases/zabolevanija_cardiology/endocarditis.
(3) Инфекционный эндокардит - Нарушения сердечно-сосудистой системы .... https://www.msdmanuals.com/ru/%D0%BF%D1%80%D0%BE%D1%84%D0%B5%D1%81%D1%81%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9/%D0%BD%D0%B0%D1%80%D1%83%D1%88%D0%B5%D0%BD%D0%B8%D1%8F-%D1%81%D0%B5%D1%80%D0%B4%D0%B5%D1%87%D0%BD%D0%BE-%D1%81%D0%BE%D1%81%D1%83%D0%B4%D0%B8%D1%81%D1%82%D0%BE%D0%B9-%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D1%8B/%D1%8D%D0%BD%D0%B4%D0%BE%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D1%82/%D0%B8%D0%BD%D1%84%D0%B5%D0%BA%D1%86%D0%B8%D0%BE%D0%BD%D0%BD%D1%8B%D0%B9-%D1%8D%D0%BD%D0%B4%D0%BE%D0%BA%D0%B0%D1%80%D0%B4%D0%B8%D1%82.
(4) Эндокардит - Здоровье Mail.ru: болезни и .... https://health.mail.ru/disease/endokardit/.
(5) Бактериальный эндокардит: стадии, причины, симптомы, диагностика, лечение. https://rb-ra.org/articles/interesnoe/bakterialnyj-endokardit-tyazheloe-infektsionnoe-zabolevanie.",-1
58,"НАИБОЛЕЕ ЧАСТО ВСТРЕЧАЮЩИМСЯ ВОЗБУДИТЕЛЕМ ОСТРОГО ИНФЕКЦИОННОГО ЭНДОКАРДИТА ЯВЛЯЕТСЯ:
А золотистый стафилококк
Б зеленящий стрептококк
В эпидермальный стрептококк
Г синегнойная палочка
",А золотистый стафилококк,"Правильный ответ - **А золотистый стафилококк**²⁴. 

Острый инфекционный эндокардит чаще всего вызывается бактерией Staphylococcus aureus (золотистый стафилококк). Эта бактерия может попасть в кровь через медицинские или стоматологические процедуры или при использовании инъекций⁴. Бактерии, вызывающие эндокардит, могут войти в ваше тело через порез на коже, место инъекции иглы, операцию или даже стоматологическую работу⁵. 

Однако стоит отметить, что выбор возбудителя также зависит от конкретных обстоятельств, включая состояние иммунной системы пациента, наличие искусственных клапанов и другие факторы³. Поэтому для точной диагностики и лечения всегда необходимо обратиться к медицинскому специалисту.

Источник: беседа с Bing, 31.03.2024
(1) Infective endocarditis - Wikipedia. https://en.wikipedia.org/wiki/Infective_endocarditis.
(2) Endocarditis: Signs, Symptoms, and Complications - Verywell Health. https://www.verywellhealth.com/endocarditis-symptoms-7152406.
(3) Causes of Endocarditis: What You Need To Know - Healthline. https://www.healthline.com/health/endocarditis-causes.
(4) Infective Endocarditis • LITFL • CCC Cardiology. https://litfl.com/infective-endocarditis/.
(5) Что такое Эндокардит и его возможные симптомы, причины, риск и методы профилактики?. https://www.msn.com/ru-xl/health/condition/Эндокардит/hp-Endocarditis?source=conditioncdx.",1
